time;high;low;open;volumefrom;volumeto;close;conversion_type;conversion_symbol;coin;daily_return_pct;intraday_return;daily_log_return;stablecoin
2021-02-17;9.988;8.423;8.253;1102046.49;10845935.47;9.842;multiply;BTC;OKB;0.19253604749788;0.19253604749788;0.176082171833239;0
2021-02-18;10.73;9.292;9.842;1376104.25;14511466.67;10.55;multiply;BTC;OKB;0.0719365982523879;0.0719365982523879;0.0694669174782887;0
2021-02-19;17.33;11.42;10.55;2839715.07;49080051.36;17.28;multiply;BTC;OKB;0.637914691943128;0.637914691943128;0.493423903453834;0
2021-02-20;18.43;12.87;17.31;815932.96;11191409.46;13.72;multiply;ETH;OKB;-0.206018518518518;-0.20739456961294;-0.23069514107817;0
2021-02-21;22.95;13.72;13.72;766763.45;16752041.29;21.85;multiply;ETH;OKB;0.592565597667638;0.592565597667638;0.46534629924386;0
2021-02-22;22.86;18.05;21.87;2529172.18;50988454.67;20.16;multiply;BTC;OKB;-0.0773455377574371;-0.0781893004115227;-0.0805004783384313;0
2021-02-23;18.59;14.71;20.16;2196852.98;37479973.6;17.06;multiply;BTC;OKB;-0.153769841269841;-0.153769841269841;-0.166963901139635;0
2021-02-24;19.57;16.67;17.06;1989556.78;36861450.22;18.53;multiply;BTC;OKB;0.0861664712778432;0.0861664712778432;0.0826544982337354;0
2021-02-25;18.2;16.27;18.53;1352733.76;22928611.6;16.95;multiply;BTC;OKB;-0.0852671343766865;-0.0852671343766865;-0.0891232064708092;0
2021-02-26;17.35;15.59;16.95;1362157.5;22192714.94;16.29;multiply;BTC;OKB;-0.0389380530973451;-0.0389380530973451;-0.0397164112125052;0
2021-02-27;18.96;16.1;16.29;1343729.58;24647495.5;18.34;multiply;BTC;OKB;0.125844076120319;0.125844076120319;0.118533044214365;0
2021-02-28;18.03;15.34;18.34;1897925.7;29893921.07;15.75;multiply;BTC;OKB;-0.141221374045801;-0.141221374045801;-0.152244101556676;0
2021-03-01;19.02;15.64;15.75;1370411.48;24358130.21;17.77;multiply;BTC;OKB;0.128253968253968;0.128253968253968;0.120671276894918;0
2021-03-02;17.37;16.34;17.77;787709.79;13390809.72;17.0;multiply;BTC;OKB;-0.0433314575126618;-0.0433314575126618;-0.0442982981103439;0
2021-03-03;18.13;16.38;17.0;838664.64;14365006.69;17.13;multiply;BTC;OKB;0.0076470588235293;0.0076470588235293;0.0076179682798125;0
2021-03-04;19.2;16.2;17.13;1300971.35;22858777.92;17.57;multiply;BTC;OKB;0.0256859311150031;0.0256859311150031;0.0253615898629773;0
2021-03-05;17.87;16.6;17.57;847400.31;14606821.98;17.24;multiply;BTC;OKB;-0.0187820147979512;-0.0187820147979512;-0.0189606369634592;0
2021-03-06;17.64;16.93;17.24;584660.25;9930664.08;16.99;multiply;BTC;OKB;-0.0145011600928074;-0.0145011600928074;-0.0146073295517062;0
2021-03-07;17.86;17.08;16.99;555902.07;9717564.95;17.48;multiply;BTC;OKB;0.0288404944084757;0.0288404944084757;0.0284324345435487;0
2021-03-08;18.0;16.8;17.48;739620.15;12511666.27;16.92;multiply;BTC;OKB;-0.0320366132723111;-0.0320366132723111;-0.0325610160493119;0
2021-03-09;18.03;16.96;16.92;703307.37;12597816.78;17.91;multiply;BTC;OKB;0.0585106382978722;0.0585106382978722;0.056862861894543;0
2021-03-10;18.28;16.42;17.91;704786.13;11691791.84;16.59;multiply;BTC;OKB;-0.0737018425460637;-0.0737018425460637;-0.0765591118702673;0
2021-03-11;17.26;15.89;16.59;935834.47;15407690.98;16.46;multiply;BTC;OKB;-0.0078360458107292;-0.0078360458107292;-0.0078669089534293;0
2021-03-12;16.36;15.55;16.46;704229.77;11132775.71;15.81;multiply;BTC;OKB;-0.0394896719319563;-0.0394896719319563;-0.0402905440275432;0
2021-03-13;17.29;16.01;15.81;732837.96;11751220.08;16.04;multiply;BTC;OKB;0.0145477545857051;0.0145477545857051;0.0144429512169877;0
2021-03-14;15.89;15.17;16.04;562441.07;8820147.41;15.68;multiply;BTC;OKB;-0.0224438902743141;-0.0224438902743141;-0.0226995875161067;0
2021-03-15;15.36;14.02;15.68;806803.29;11874392.57;14.72;multiply;BTC;OKB;-0.0612244897959183;-0.0612244897959183;-0.0631789016215314;0
2021-03-16;15.54;14.6;14.72;666880.99;9873970.05;14.81;multiply;BTC;OKB;0.0061141304347827;0.0061141304347827;0.0060955149789769;0
2021-03-17;15.68;14.47;14.81;707420.12;10401683.6;14.7;multiply;BTC;OKB;-0.0074274139095207;-0.0074274139095207;-0.0074551344950166;0
2021-03-18;14.95;14.21;14.7;689919.37;9966172.3;14.45;multiply;BTC;OKB;-0.0170068027210885;-0.0170068027210885;-0.0171530792262495;0
2021-03-19;14.88;14.11;14.45;623214.31;9071317.2;14.56;multiply;BTC;OKB;0.0076124567474049;0.0076124567474049;0.0075836282100989;0
2021-03-20;14.65;14.28;14.56;469101.39;6789324.96;14.47;multiply;BTC;OKB;-0.0061813186813186;-0.0061813186813186;-0.0062005021251474;0
2021-03-21;14.69;13.95;14.47;506094.79;7117008.72;14.06;multiply;BTC;OKB;-0.0283344851416725;-0.0283344851416725;-0.0287436542608734;0
2021-03-22;13.72;13.02;14.06;653942.69;8808441.04;13.47;multiply;BTC;OKB;-0.0419630156472262;-0.0419630156472262;-0.0428688959602463;0
2021-03-23;14.15;13.16;13.47;681262.76;9213149.56;13.52;multiply;BTC;OKB;0.0037119524870081;0.0037119524870081;0.0037050801925451;0
2021-03-24;13.93;12.68;13.52;866344.98;11056239.95;12.76;multiply;BTC;OKB;-0.0562130177514792;-0.0562130177514792;-0.0578547926981741;0
2021-03-25;12.63;11.86;12.76;869303.05;10514031.58;12.09;multiply;BTC;OKB;-0.0525078369905956;-0.0525078369905956;-0.0539366132899426;0
2021-03-26;13.21;12.71;12.09;661636.24;8454629.57;12.78;multiply;BTC;OKB;0.0570719602977667;0.0570719602977667;0.0555027843226874;0
2021-03-27;13.05;12.56;12.78;575958.72;7281248.31;12.64;multiply;BTC;OKB;-0.0109546165884193;-0.0109546165884193;-0.0110150602306773;0
2021-03-28;13.78;12.54;12.64;843453.2;11442236.88;13.57;multiply;BTC;OKB;0.0735759493670887;0.0735759493670887;0.0709950851280663;0
2021-03-29;14.93;13.78;13.57;983968.25;14425053.11;14.66;multiply;BTC;OKB;0.0803242446573322;0.0803242446573322;0.0772612226117277;0
2021-03-30;16.54;14.67;14.66;1127553.25;18525068.95;16.43;multiply;BTC;OKB;0.120736698499318;0.120736698499318;0.113986235590672;0
2021-03-31;17.58;15.61;16.43;1260998.04;21403890.78;16.97;multiply;BTC;OKB;0.0328667072428483;0.0328667072428483;0.0323381471969579;0
2021-04-01;17.28;16.24;16.97;840815.66;14533061.73;17.28;multiply;BTC;OKB;0.0182675309369478;0.0182675309369478;0.0181026841297749;0
2021-04-02;18.13;16.96;17.28;960054.03;16717611.45;17.41;multiply;BTC;OKB;0.0075231481481481;0.0075231481481481;0.0074949904041878;0
2021-04-03;17.1;15.32;17.41;902579.77;14336544.71;15.88;multiply;BTC;OKB;-0.0878805284319356;-0.0878805284319356;-0.0919842979611079;0
2021-04-04;16.94;16.05;15.88;616642.18;10389620.97;16.85;multiply;BTC;OKB;0.0610831234256928;0.0610831234256928;0.059290200979381;0
2021-04-05;18.8;16.7;16.85;772720.63;13759690.58;17.81;multiply;BTC;OKB;0.0569732937685459;0.0569732937685459;0.0554094405031993;0
2021-04-06;18.6;17.36;17.81;880819.0;16248724.68;18.45;multiply;BTC;OKB;0.0359348680516565;0.0359348680516565;0.0353042731849662;0
2021-04-07;19.1;17.26;18.45;1437527.7;25907315.05;18.02;multiply;BTC;OKB;-0.0233062330623306;-0.0233062330623306;-0.0235821183063445;0
2021-04-08;19.99;18.66;18.02;672286.46;12886300.68;19.17;multiply;BTC;OKB;0.0638179800221976;0.0638179800221976;0.0618643048773615;0
2021-04-09;19.51;18.78;19.17;498673.82;9663617.68;19.38;multiply;BTC;OKB;0.0109546165884193;0.0109546165884193;0.0108950494050668;0
2021-04-10;22.35;19.91;19.38;945766.08;19563682.84;20.69;multiply;BTC;OKB;0.0675954592363261;0.0675954592363261;0.0654088852948318;0
2021-04-11;22.17;20.36;20.69;677355.3;14987697.13;22.13;multiply;BTC;OKB;0.0695988400193328;0.0695988400193328;0.0672836623055066;0
2021-04-12;24.54;21.43;22.13;1902781.32;43009980.99;22.6;multiply;BTC;OKB;0.0212381382738365;0.0212381382738365;0.0210157522152818;0
2021-04-13;24.45;20.8;22.6;1125590.04;24338177.45;21.62;multiply;BTC;OKB;-0.0433628318584071;-0.0433628318584071;-0.0443310940671782;0
2021-04-14;21.72;19.54;21.62;1185944.74;23857750.27;20.12;multiply;BTC;OKB;-0.0693802035152636;-0.0693802035152636;-0.0719044669795235;0
2021-04-15;21.25;19.98;20.12;794097.13;16404641.87;20.66;multiply;BTC;OKB;0.0268389662027833;0.0268389662027833;0.0264851184599539;0
2021-04-16;20.23;18.73;20.66;757426.96;14295118.06;18.87;multiply;BTC;OKB;-0.0866408518877056;-0.0866408518877056;-0.0906261043110339;0
2021-04-17;18.91;18.02;18.87;697345.72;12857111.92;18.44;multiply;BTC;OKB;-0.0227874933757286;-0.0227874933757286;-0.0230511412520107;0
2021-04-18;17.94;15.63;18.44;800174.82;14051275.65;17.56;multiply;BTC;OKB;-0.0477223427331889;-0.0477223427331889;-0.0488986299214775;0
2021-04-19;17.93;15.62;17.56;1105150.88;17875895.01;16.18;multiply;BTC;OKB;-0.0785876993166287;-0.0785876993166287;-0.0818476765766247;0
2021-04-20;18.71;15.93;16.18;1216313.87;21425942.32;17.62;multiply;BTC;OKB;0.088998763906057;0.088998763906057;0.0852587088776877;0
2021-04-21;18.24;16.54;17.62;1155782.41;19961336.83;17.27;multiply;BTC;OKB;-0.0198637911464246;-0.0198637911464246;-0.0200637283494465;0
2021-04-22;17.52;16.47;17.27;1075068.38;17758629.52;16.52;multiply;BTC;OKB;-0.0434279096699479;-0.0434279096699479;-0.0443991240657549;0
2021-04-23;16.77;15.74;16.52;486345.59;8084339.95;16.62;multiply;BTC;OKB;0.0060532687651333;0.0060532687651333;0.0060350213344699;0
2021-04-24;16.65;15.82;16.62;29114.94;465438.68;15.99;multiply;BTC;OKB;-0.0379061371841156;-0.0379061371841156;-0.0386432625814392;0
2020-08-22;6.489;5.151;6.246;27748597.08;158867759.13;6.15;direct;;OMG;-0.0153698366954851;-0.0153698366954851;-0.0154891770424603;0
2020-08-23;7.223;6.039;6.15;18966805.66;124552610.81;6.41;direct;;OMG;0.0422764227642276;0.0422764227642276;0.0414071891141521;0
2020-08-24;6.432;5.749;6.41;12303847.89;74625123.68;5.851;direct;;OMG;-0.087207488299532;-0.087207488299532;-0.0912466841264796;0
2020-08-25;5.883;4.814;5.851;7911261.91;42580890.03;5.157;direct;;OMG;-0.118612203042215;-0.118612203042215;-0.126257571737277;0
2020-08-26;5.878;4.94;5.157;6642462.11;35779202.8;5.508;direct;;OMG;0.0680628272251309;0.0680628272251309;0.0658465657975864;0
2020-08-27;5.508;4.92;5.508;3432381.15;17704176.36;5.014;direct;;OMG;-0.0896877269426288;-0.0896877269426288;-0.0939675811303067;0
2020-08-28;5.487;4.879;5.014;4312438.74;22167819.54;5.42;direct;;OMG;0.0809732748304746;0.0809732748304746;0.0778618157154531;0
2020-08-29;5.468;5.059;5.42;3274894.18;17013148.84;5.105;direct;;OMG;-0.0581180811808117;-0.0581180811808117;-0.0598753638349259;0
2020-08-30;5.847;5.092;5.105;5532776.28;29971610.76;5.501;direct;;OMG;0.0775710088148873;0.0775710088148873;0.0747094422766921;0
2020-08-31;5.591;5.11;5.501;3585013.72;19031050.64;5.115;direct;;OMG;-0.0701690601708781;-0.0701690601708781;-0.0727524944897313;0
2020-09-01;5.164;4.949;5.115;2953958.44;14933000.52;4.995;direct;;OMG;-0.0234604105571847;-0.0234604105571847;-0.0237399873030728;0
2020-09-02;5.246;4.08;4.995;6752077.59;30595291.08;4.381;direct;;OMG;-0.122922922922923;-0.122922922922923;-0.131160403268755;0
2020-09-03;4.445;3.396;4.381;6823751.64;26673200.38;3.539;direct;;OMG;-0.192193563113444;-0.192193563113444;-0.213432807468435;0
2020-09-04;4.487;3.316;3.539;6147298.0;24987666.08;4.256;direct;;OMG;0.202599604408025;0.202599604408025;0.184485550676017;0
2020-09-05;4.513;3.412;4.256;4921480.92;19587101.08;3.762;direct;;OMG;-0.116071428571429;-0.116071428571429;-0.123379021160505;0
2020-09-06;4.055;3.378;3.762;3843340.16;14606723.44;3.923;direct;;OMG;0.0427963849016482;0.0427963849016482;0.041905936348577;0
2020-09-07;3.951;3.299;3.923;3848870.31;13752076.19;3.603;direct;;OMG;-0.0815702268671934;-0.0815702268671934;-0.0850898354614593;0
2020-09-08;3.82;3.402;3.603;3210074.31;11487279.28;3.537;direct;;OMG;-0.0183180682764363;-0.0183180682764363;-0.0184879215426128;0
2020-09-09;3.913;3.445;3.537;4168125.35;15417995.55;3.846;direct;;OMG;0.087362171331637;0.087362171331637;0.0837547369432445;0
2020-09-10;4.118;3.736;3.846;4844205.75;18933724.55;3.841;direct;;OMG;-0.00130005200208;-0.00130005200208;-0.0013008978028201;0
2020-09-11;3.9;3.654;3.841;2100989.12;7904290.6;3.844;direct;;OMG;0.0007810466024471;0.0007810466024471;0.0007807417442782;0
2020-09-12;4.198;3.769;3.844;2832186.79;11150607.37;4.117;direct;;OMG;0.0710197710718004;0.0710197710718004;0.0686112516797215;0
2020-09-13;4.147;3.671;4.117;2501227.85;9768677.51;3.837;direct;;OMG;-0.0680106873937333;-0.0680106873937333;-0.0704339315229521;0
2020-09-14;3.993;3.694;3.837;2007793.16;7703460.55;3.838;direct;;OMG;0.0002606202762573;0.0002606202762573;0.0002605863206925;0
2020-09-15;3.86;3.449;3.838;2182370.86;7986484.65;3.469;direct;;OMG;-0.0961438249088067;-0.0961438249088067;-0.101085029597896;0
2020-09-16;3.557;3.323;3.469;1598960.69;5482065.3;3.42;direct;;OMG;-0.0141251081003171;-0.0141251081003171;-0.0142258169130987;0
2020-09-17;3.558;3.22;3.42;2314037.13;7705925.16;3.279;direct;;OMG;-0.0412280701754386;-0.0412280701754386;-0.0421020532120027;0
2020-09-18;3.427;2.931;3.279;5276113.84;16636792.53;3.031;direct;;OMG;-0.0756328148825861;-0.0756328148825861;-0.0786458997868451;0
2020-09-19;3.167;2.966;3.031;2211840.74;6816110.04;3.066;direct;;OMG;0.0115473441108545;0.0115473441108545;0.0114811823739562;0
2020-09-20;3.119;2.811;3.066;1876242.3;5542948.65;2.896;direct;;OMG;-0.055446836268754;-0.055446836268754;-0.0570433059261524;0
2020-09-21;2.944;2.513;2.896;2293288.34;6073630.62;2.557;direct;;OMG;-0.117058011049724;-0.117058011049724;-0.12449577821442;0
2020-09-22;3.274;2.535;2.557;5611343.29;16427526.46;3.234;direct;;OMG;0.264763394603051;0.264763394603051;0.234885064845865;0
2020-09-23;3.234;2.647;3.234;5224670.08;15779048.04;2.747;direct;;OMG;-0.150587507730365;-0.150587507730365;-0.163210354041778;0
2020-09-24;3.156;2.719;2.747;2418609.64;7144608.55;3.114;direct;;OMG;0.133600291226793;0.133600291226793;0.12539866629867;0
2020-09-25;3.246;2.943;3.114;2019285.53;6222991.35;3.143;direct;;OMG;0.0093127809890816;0.0093127809890816;0.0092696844036239;0
2020-09-26;3.203;3.035;3.143;1178502.53;3671857.34;3.097;direct;;OMG;-0.0146356983773465;-0.0146356983773465;-0.0147438568243647;0
2020-09-27;3.117;2.967;3.097;920984.94;2804683.97;3.085;direct;;OMG;-0.0038747174685179;-0.0038747174685179;-0.0038822436337147;0
2020-09-28;4.313;3.085;3.085;8756022.71;33019948.76;3.772;direct;;OMG;0.222690437601297;0.222690437601297;0.20105370741386;0
2020-09-29;4.438;3.75;3.772;7711315.16;31540911.49;4.106;direct;;OMG;0.0885471898197243;0.0885471898197243;0.0848439538255308;0
2020-09-30;4.127;3.836;4.106;2580923.69;10266440.01;4.023;direct;;OMG;-0.0202143205065758;-0.0202143205065758;-0.0204214256290907;0
2020-10-01;4.398;3.784;4.023;3751206.21;15449340.74;4.02;direct;;OMG;-0.0007457121551081;-0.0007457121551081;-0.0007459903367215;0
2020-10-02;4.259;3.575;4.02;4272240.73;16390223.33;3.794;direct;;OMG;-0.0562189054726367;-0.0562189054726367;-0.0578610311181071;0
2020-10-03;3.889;3.711;3.794;1557185.42;5915240.95;3.731;direct;;OMG;-0.0166051660516605;-0.0166051660516605;-0.0167445772738017;0
2020-10-04;3.749;3.51;3.731;1693732.71;6166026.39;3.641;direct;;OMG;-0.0241222192441705;-0.0241222192441705;-0.0244179250457244;0
2020-10-05;3.905;3.632;3.641;1628262.37;6165447.91;3.805;direct;;OMG;0.045042570722329;0.045042570722329;0.044057622120353;0
2020-10-06;3.816;3.277;3.805;2169312.15;7586607.28;3.365;direct;;OMG;-0.115637319316689;-0.115637319316689;-0.122888028216958;0
2020-10-07;3.366;3.093;3.365;2925831.38;9492335.52;3.258;direct;;OMG;-0.0317979197622587;-0.0317979197622587;-0.0323144529168378;0
2020-10-08;3.461;3.027;3.258;2399808.18;7818203.09;3.384;direct;;OMG;0.0386740331491713;0.0386740331491713;0.0379449315641234;0
2020-10-09;3.606;3.268;3.384;1430224.82;4936817.14;3.493;direct;;OMG;0.032210401891253;0.032210401891253;0.0317025240807183;0
2020-10-10;3.893;3.484;3.493;2491970.63;9267441.8;3.631;direct;;OMG;0.0395075866017749;0.0395075866017749;0.0387471266075037;0
2020-10-11;3.813;3.528;3.631;1758434.91;6416997.7;3.658;direct;;OMG;0.0074359680528779;0.0074359680528779;0.0074084575364752;0
2020-10-12;3.74;3.507;3.658;1370181.27;4991471.09;3.648;direct;;OMG;-0.0027337342810278;-0.0027337342810278;-0.0027374777565889;0
2020-10-13;3.66;3.451;3.648;808977.16;2866477.44;3.535;direct;;OMG;-0.0309758771929824;-0.0309758771929824;-0.0314657728635488;0
2020-10-14;3.558;3.262;3.535;1031328.52;3505582.13;3.337;direct;;OMG;-0.056011315417256;-0.056011315417256;-0.0576410995792991;0
2020-10-15;3.516;3.227;3.337;1079640.52;3669795.39;3.434;direct;;OMG;0.0290680251723106;0.0290680251723106;0.0286535627060467;0
2020-10-16;3.504;3.224;3.434;916683.43;3047710.96;3.227;direct;;OMG;-0.0602795573675016;-0.0602795573675016;-0.062172849405459;0
2020-10-17;3.302;3.135;3.227;595025.37;1916483.43;3.255;direct;;OMG;0.0086767895878525;0.0086767895878525;0.0086393625907077;0
2020-10-18;3.449;3.249;3.255;695847.53;2334542.33;3.408;direct;;OMG;0.0470046082949309;0.0470046082949309;0.0459333333065368;0
2020-10-19;3.509;3.253;3.408;843490.2;2849173.03;3.37;direct;;OMG;-0.011150234741784;-0.011150234741784;-0.0112128646027989;0
2020-10-20;3.39;3.071;3.37;1083944.01;3463711.74;3.132;direct;;OMG;-0.0706231454005934;-0.0706231454005934;-0.0732409662357136;0
2020-10-21;3.451;3.111;3.132;1244477.44;4130585.83;3.272;direct;;OMG;0.0446998722860792;0.0446998722860792;0.0437296406119438;0
2020-10-22;3.59;3.27;3.272;1227233.74;4258417.72;3.499;direct;;OMG;0.0693765281173595;0.0693765281173595;0.0670757946450504;0
2020-10-23;3.655;3.392;3.499;967443.65;3397950.34;3.532;direct;;OMG;0.0094312660760216;0.0094312660760216;0.0093870693561626;0
2020-10-24;3.576;3.429;3.532;615405.41;2157756.84;3.489;direct;;OMG;-0.0121744054360137;-0.0121744054360137;-0.0122491205370767;0
2020-10-25;3.489;3.283;3.489;616563.81;2081130.23;3.358;direct;;OMG;-0.0375465749498423;-0.0375465749498423;-0.0382696035492878;0
2020-10-26;3.419;3.089;3.358;1475956.85;4756985.26;3.239;direct;;OMG;-0.035437760571769;-0.035437760571769;-0.036080918466157;0
2020-10-27;3.31;3.153;3.239;729582.08;2358372.55;3.218;direct;;OMG;-0.0064834825563445;-0.0064834825563445;-0.0065045916190007;0
2020-10-28;3.261;3.004;3.218;481642.08;1486168.2;3.068;direct;;OMG;-0.0466128029832193;-0.0466128029832193;-0.0477341650651817;0
2020-10-29;3.138;2.852;3.068;641970.0;1908849.9;2.89;direct;;OMG;-0.0580182529335072;-0.0580182529335072;-0.059769381380669;0
2020-10-30;2.928;2.764;2.89;1405499.84;3998518.65;2.876;direct;;OMG;-0.0048442906574395;-0.0048442906574395;-0.0048560622655404;0
2020-10-31;3.008;2.861;2.876;473065.25;1393321.68;2.926;direct;;OMG;0.0173852573018081;0.0173852573018081;0.0172358627391322;0
2020-11-01;3.195;2.89;2.926;1425975.17;4409624.94;3.135;direct;;OMG;0.0714285714285714;0.0714285714285714;0.0689928714869514;0
2020-11-02;3.186;2.961;3.135;559616.18;1703775.76;3.002;direct;;OMG;-0.0424242424242425;-0.0424242424242425;-0.0433504408736138;0
2020-11-03;3.03;2.81;3.002;345461.96;1005619.52;2.9;direct;;OMG;-0.0339773484343771;-0.0339773484343771;-0.0345679962188419;0
2020-11-04;3.0;2.638;2.9;920647.15;2542991.19;2.771;direct;;OMG;-0.0444827586206896;-0.0444827586206896;-0.045502471111587;0
2020-11-05;2.974;2.681;2.771;621486.26;1769963.14;2.895;direct;;OMG;0.0447491880187658;0.0447491880187658;0.0437768451441174;0
2020-11-06;3.364;2.889;2.895;990007.52;3105867.25;3.322;direct;;OMG;0.147495682210708;0.147495682210708;0.137581900166144;0
2020-11-07;3.496;2.946;3.322;1379761.11;4490216.89;3.066;direct;;OMG;-0.0770620108368454;-0.0770620108368454;-0.0801932307414808;0
2020-11-08;3.317;3.013;3.066;638653.4;2027618.16;3.187;direct;;OMG;0.0394651011089366;0.0394651011089366;0.038706254985577;0
2020-11-09;3.244;3.031;3.187;1064141.23;3346518.45;3.179;direct;;OMG;-0.0025101976780671;-0.0025101976780671;-0.0025133535065338;0
2020-11-10;3.263;3.09;3.179;1180402.87;3772140.27;3.238;direct;;OMG;0.0185592953759044;0.0185592953759044;0.0183891733267778;0
2020-11-11;3.851;3.237;3.238;5377314.56;19112367.08;3.518;direct;;OMG;0.086473131562693;0.086473131562693;0.082936791059923;0
2020-11-12;3.819;3.4;3.518;4298132.51;15479113.97;3.489;direct;;OMG;-0.0082433200682205;-0.0082433200682205;-0.0082774841107293;0
2020-11-13;3.649;3.435;3.489;1513402.23;5371517.23;3.622;direct;;OMG;0.0381198051017484;0.0381198051017484;0.0374111972565847;0
2020-11-14;3.638;3.338;3.622;1483924.86;5116124.22;3.431;direct;;OMG;-0.0527332965212589;-0.0527332965212589;-0.0541745955849091;0
2020-11-15;3.495;3.245;3.431;1198899.45;4032728.16;3.322;direct;;OMG;-0.031769163509181;-0.031769163509181;-0.0322847526852095;0
2020-11-16;3.486;3.276;3.322;957132.8;3269128.27;3.439;direct;;OMG;0.0352197471402769;0.0352197471402769;0.034613720259026;0
2020-11-17;3.581;3.413;3.439;1459645.82;5079280.52;3.462;direct;;OMG;0.0066879906949695;0.0066879906949695;0.0066657253038884;0
2020-11-18;3.506;3.191;3.462;1633952.76;5430252.22;3.332;direct;;OMG;-0.0375505488157135;-0.0375505488157135;-0.0382737324494213;0
2020-11-19;3.356;3.208;3.332;1098970.27;3614422.31;3.276;direct;;OMG;-0.0168067226890757;-0.0168067226890757;-0.0169495583137733;0
2020-11-20;3.651;3.258;3.276;2935238.19;10258515.19;3.531;direct;;OMG;0.077838827838828;0.077838827838828;0.0749579509554266;0
2020-11-21;4.344;3.531;3.531;7700040.21;31056479.73;4.257;direct;;OMG;0.205607476635514;0.205607476635514;0.186983569899766;0
2020-11-22;4.279;3.628;4.257;3916840.47;15336527.77;3.899;direct;;OMG;-0.0840967817712003;-0.0840967817712003;-0.0878445768455549;0
2020-11-23;4.249;3.795;3.899;3538404.65;14310860.28;4.235;direct;;OMG;0.0861759425493718;0.0861759425493718;0.0826632181035576;0
2020-11-24;4.666;3.985;4.235;6353903.46;27560300.97;4.356;direct;;OMG;0.0285714285714285;0.0285714285714285;0.0281708769666962;0
2020-11-25;5.189;4.147;4.356;9049159.27;42173637.12;4.432;direct;;OMG;0.0174471992653813;0.0174471992653813;0.0172967443742689;0
2020-11-26;4.698;3.261;4.432;7566461.73;29158741.11;3.706;direct;;OMG;-0.163808664259928;-0.163808664259928;-0.178897821581815;0
2020-11-27;3.847;3.342;3.706;3384319.94;12090418.32;3.614;direct;;OMG;-0.0248246087425796;-0.0248246087425796;-0.0251379356931312;0
2020-11-28;3.969;3.489;3.614;2681600.87;10048903.17;3.785;direct;;OMG;0.0473159933591589;0.0473159933591589;0.0462306947193754;0
2020-11-29;3.866;3.619;3.785;1332070.87;4983590.19;3.78;direct;;OMG;-0.0013210039630119;-0.0013210039630119;-0.0013218772579159;0
2020-11-30;4.011;3.714;3.78;3561644.7;13810036.66;3.951;direct;;OMG;0.0452380952380953;0.0452380952380953;0.0442447017977576;0
2020-12-01;4.094;3.551;3.951;3480605.74;13284257.09;3.661;direct;;OMG;-0.073399139458365;-0.073399139458365;-0.0762323772911546;0
2020-12-02;3.876;3.595;3.661;1843004.65;6896622.1;3.793;direct;;OMG;0.0360557224801967;0.0360557224801967;0.0354209285686626;0
2020-12-03;3.859;3.707;3.793;1167386.55;4408647.68;3.794;direct;;OMG;0.0002636435539151;0.0002636435539151;0.0002636088060605;0
2020-12-04;4.414;3.5;3.794;7750694.3;30626760.56;3.523;direct;;OMG;-0.0714285714285714;-0.0714285714285714;-0.0741079721537219;0
2020-12-05;3.825;3.472;3.523;1920968.37;7019804.16;3.787;direct;;OMG;0.0749361339767243;0.0749361339767243;0.0722612495605572;0
2020-12-06;3.796;3.58;3.787;987413.02;3642340.69;3.706;direct;;OMG;-0.0213889622392395;-0.0213889622392395;-0.0216210210564898;0
2020-12-07;3.743;3.539;3.706;1195617.53;4333300.45;3.585;direct;;OMG;-0.0326497571505666;-0.0326497571505666;-0.0331946538115844;0
2020-12-08;3.599;3.16;3.585;2206509.73;7429262.75;3.237;direct;;OMG;-0.097071129707113;-0.097071129707113;-0.102111499107476;0
2020-12-09;3.322;3.014;3.237;2270940.52;7241483.21;3.283;direct;;OMG;0.014210688909484;0.014210688909484;0.0141106635753483;0
2020-12-10;3.308;3.064;3.283;1038933.39;3288098.9;3.145;direct;;OMG;-0.0420347243374961;-0.0420347243374961;-0.0429437483670518;0
2020-12-11;3.287;2.961;3.145;1998034.12;6182453.34;2.996;direct;;OMG;-0.0473767885532591;-0.0473767885532591;-0.0485358244974308;0
2020-12-12;3.235;2.986;2.996;1529104.68;4813977.18;3.19;direct;;OMG;0.0647530040053403;0.0647530040053403;0.0627428511417802;0
2020-12-13;3.357;3.115;3.19;1250162.92;4083495.95;3.273;direct;;OMG;0.0260188087774296;0.0260188087774296;0.0256860787222903;0
2020-12-14;3.288;3.153;3.273;938892.69;3020197.23;3.234;direct;;OMG;-0.0119156736938589;-0.0119156736938589;-0.0119872343641285;0
2020-12-15;3.313;3.14;3.234;1042461.16;3351375.6;3.156;direct;;OMG;-0.0241187384044527;-0.0241187384044527;-0.0244143581712872;0
2020-12-16;3.36;3.084;3.156;2113074.17;6844798.59;3.354;direct;;OMG;0.0627376425855513;0.0627376425855513;0.0608482604173892;0
2020-12-17;3.502;3.158;3.354;3184427.01;10666411.47;3.241;direct;;OMG;-0.0336911150864639;-0.0336911150864639;-0.0342717392416068;0
2020-12-18;3.331;3.173;3.241;1772074.08;5753143.38;3.247;direct;;OMG;0.0018512804689909;0.0018512804689909;0.0018495689612985;0
2020-12-19;3.402;3.241;3.247;1945868.72;6465906.42;3.262;direct;;OMG;0.0046196489066832;0.0046196489066832;0.0046090110781134;0
2020-12-20;3.324;2.978;3.262;2092074.88;6743236.99;3.176;direct;;OMG;-0.0263641937461679;-0.0263641937461679;-0.026717960813933;0
